timestamp_iso,name,cpu_pct,mem_usage,mem_pct
2026-08-17T14:35:19+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,415.83%,54.13GiB / 436.8GiB,12.39%
2026-08-17T14:35:30+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,100.68%,53.8GiB / 436.8GiB,12.32%
2026-08-17T14:35:42+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,100.91%,53.8GiB / 436.8GiB,12.32%
2026-08-17T14:35:53+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,100.32%,53.8GiB / 436.8GiB,12.32%
2026-08-17T14:36:05+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,101.12%,53.8GiB / 436.8GiB,12.32%
2026-08-17T14:36:17+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,390.14%,54.13GiB / 436.8GiB,12.39%
2026-08-17T14:36:29+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,374.20%,54.13GiB / 436.8GiB,12.39%
2026-08-17T14:36:40+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,371.95%,54.2GiB / 436.8GiB,12.41%
2026-08-17T14:36:52+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,371.34%,54.13GiB / 436.8GiB,12.39%
2026-08-17T14:37:03+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,382.85%,54.19GiB / 436.8GiB,12.41%
2026-08-17T14:37:15+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,100.76%,53.8GiB / 436.8GiB,12.32%
2026-08-17T14:37:27+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,189.24%,53.8GiB / 436.8GiB,12.32%
2026-08-17T14:37:39+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,389.73%,54.2GiB / 436.8GiB,12.41%
2026-08-17T14:37:50+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,403.54%,53.8GiB / 436.8GiB,12.32%
2026-08-17T14:38:02+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,379.73%,54.2GiB / 436.8GiB,12.41%
2026-08-17T14:38:13+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,385.54%,54.13GiB / 436.8GiB,12.39%
2026-08-17T14:38:25+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,458.48%,54.13GiB / 436.8GiB,12.39%
2026-08-17T14:38:37+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,771.74%,54.13GiB / 436.8GiB,12.39%
2026-08-17T14:38:49+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,386.29%,54.13GiB / 436.8GiB,12.39%
2026-08-17T14:39:00+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,419.91%,54.24GiB / 436.8GiB,12.42%
2026-08-17T14:39:12+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,379.69%,54.13GiB / 436.8GiB,12.39%
2026-08-17T14:39:24+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,395.40%,54.11GiB / 436.8GiB,12.39%
2026-08-17T14:39:35+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,380.25%,54.13GiB / 436.8GiB,12.39%
2026-08-17T14:39:48+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,100.85%,53.8GiB / 436.8GiB,12.32%
2026-08-17T14:39:59+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,100.87%,53.8GiB / 436.8GiB,12.32%
2026-08-17T14:40:11+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,100.87%,53.8GiB / 436.8GiB,12.32%
2026-08-17T14:40:23+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,408.11%,54.13GiB / 436.8GiB,12.39%
2026-08-17T14:40:34+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,431.81%,54.22GiB / 436.8GiB,12.41%
2026-08-17T14:40:46+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,389.77%,54.13GiB / 436.8GiB,12.39%
2026-08-17T14:40:58+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,378.57%,53.92GiB / 436.8GiB,12.35%
2026-08-17T14:41:09+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,385.05%,54.13GiB / 436.8GiB,12.39%
2026-08-17T14:41:21+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,402.61%,54.18GiB / 436.8GiB,12.40%
2026-08-17T14:41:32+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,437.74%,53.96GiB / 436.8GiB,12.35%
2026-08-17T14:41:44+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,100.85%,53.8GiB / 436.8GiB,12.32%
2026-08-17T14:41:56+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,405.84%,54.13GiB / 436.8GiB,12.39%
2026-08-17T14:42:08+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,381.37%,54.22GiB / 436.8GiB,12.41%
2026-08-17T14:42:20+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,382.36%,54.1GiB / 436.8GiB,12.39%
2026-08-17T14:42:31+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,384.45%,53.96GiB / 436.8GiB,12.35%
2026-08-17T14:42:43+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,454.41%,54.2GiB / 436.8GiB,12.41%
2026-08-17T14:42:54+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,400.48%,54.24GiB / 436.8GiB,12.42%
2026-08-17T14:43:06+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,100.81%,53.8GiB / 436.8GiB,12.32%
2026-08-17T14:43:18+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,100.57%,53.8GiB / 436.8GiB,12.32%
2026-08-17T14:43:30+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,100.92%,53.8GiB / 436.8GiB,12.32%
2026-08-17T14:43:41+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,100.99%,53.8GiB / 436.8GiB,12.32%
2026-08-17T14:43:53+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,101.01%,53.8GiB / 436.8GiB,12.32%
2026-08-17T14:44:04+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,100.96%,53.8GiB / 436.8GiB,12.32%
2026-08-17T14:44:16+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,393.65%,54.2GiB / 436.8GiB,12.41%
2026-08-17T14:44:28+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,375.11%,54.13GiB / 436.8GiB,12.39%
2026-08-17T14:44:40+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,382.19%,54.13GiB / 436.8GiB,12.39%
2026-08-17T14:44:51+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,388.04%,53.8GiB / 436.8GiB,12.32%
2026-08-17T14:45:03+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,393.72%,54.13GiB / 436.8GiB,12.39%
2026-08-17T14:45:14+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,362.85%,53.89GiB / 436.8GiB,12.34%
2026-08-17T14:45:26+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,380.87%,54.17GiB / 436.8GiB,12.40%
2026-08-17T14:45:38+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,384.61%,54.13GiB / 436.8GiB,12.39%
2026-08-17T14:45:50+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,386.64%,54.21GiB / 436.8GiB,12.41%
2026-08-17T14:46:01+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,375.97%,54.13GiB / 436.8GiB,12.39%
2026-08-17T14:46:13+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,412.69%,54.13GiB / 436.8GiB,12.39%
2026-08-17T14:46:24+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,392.36%,54.13GiB / 436.8GiB,12.39%
2026-08-17T14:46:36+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,101.46%,53.8GiB / 436.8GiB,12.32%
2026-08-17T14:46:48+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,100.82%,53.8GiB / 436.8GiB,12.32%
2026-08-17T14:47:00+02:00,vmemoryfabric-osx-dev-run-e37af10a082f,103.41%,53.7GiB / 436.8GiB,12.29%
2026-08-17T14:54:34+02:00,vmemoryfabric-osx-dev-run-f265156a71f2,65.19%,308.2MiB / 436.8GiB,0.07%
2026-08-17T14:54:56+02:00,vmemoryfabric-osx-dev-run-a9d59a3d45f4,91.77%,370.8MiB / 436.8GiB,0.08%
